"latitude","longitude","time"
41.271086,-105.429074,2014-07-26 14:53:05+00:00
41.271092,-105.429,2014-07-26 14:53:06+00:00
41.2711,-105.428927,2014-07-26 14:53:07+00:00
41.271114,-105.428844,2014-07-26 14:53:08+00:00
41.271116,-105.428755,2014-07-26 14:53:09+00:00
41.271119,-105.428661,2014-07-26 14:53:10+00:00
41.27113,-105.428565,2014-07-26 14:53:11+00:00
41.27114,-105.428475,2014-07-26 14:53:12+00:00
41.271135,-105.428372,2014-07-26 14:53:13+00:00
41.271139,-105.428268,2014-07-26 14:53:14+00:00
41.271142,-105.428152,2014-07-26 14:53:15+00:00
41.271132,-105.428057,2014-07-26 14:53:16+00:00
41.271131,-105.427952,2014-07-26 14:53:17+00:00
41.271111,-105.427844,2014-07-26 14:53:18+00:00
41.271086,-105.427743,2014-07-26 14:53:19+00:00
41.271066,-105.427637,2014-07-26 14:53:20+00:00
41.271048,-105.427525,2014-07-26 14:53:21+00:00
41.271031,-105.427409,2014-07-26 14:53:22+00:00
41.271017,-105.427291,2014-07-26 14:53:23+00:00
41.271003,-105.427165,2014-07-26 14:53:24+00:00
41.270993,-105.42704,2014-07-26 14:53:25+00:00
41.270995,-105.426915,2014-07-26 14:53:26+00:00
41.270997,-105.426786,2014-07-26 14:53:27+00:00
41.270985,-105.426664,2014-07-26 14:53:28+00:00
41.270982,-105.426523,2014-07-26 14:53:29+00:00
41.270977,-105.426374,2014-07-26 14:53:30+00:00
41.27096,-105.426233,2014-07-26 14:53:31+00:00
41.270945,-105.426089,2014-07-26 14:53:32+00:00
41.270933,-105.42595,2014-07-26 14:53:33+00:00
41.270928,-105.425809,2014-07-26 14:53:34+00:00
41.270925,-105.425664,2014-07-26 14:53:35+00:00
41.270924,-105.425517,2014-07-26 14:53:36+00:00
41.270927,-105.425364,2014-07-26 14:53:37+00:00
41.270929,-105.425212,2014-07-26 14:53:38+00:00
41.270933,-105.425067,2014-07-26 14:53:39+00:00
41.27094,-105.424935,2014-07-26 14:53:40+00:00
41.27095,-105.424801,2014-07-26 14:53:41+00:00
41.270959,-105.424668,2014-07-26 14:53:42+00:00
41.270947,-105.424517,2014-07-26 14:53:43+00:00
41.270948,-105.424357,2014-07-26 14:53:44+00:00
41.270947,-105.424197,2014-07-26 14:53:45+00:00
41.270941,-105.42404,2014-07-26 14:53:46+00:00
41.270935,-105.423942,2014-07-26 14:53:47+00:00
41.270912,-105.423842,2014-07-26 14:53:48+00:00
41.270884,-105.423786,2014-07-26 14:53:49+00:00
41.270843,-105.423736,2014-07-26 14:53:50+00:00
41.27079,-105.423717,2014-07-26 14:53:51+00:00
41.270758,-105.423705,2014-07-26 14:53:52+00:00
41.270723,-105.4237,2014-07-26 14:53:53+00:00
41.270692,-105.423718,2014-07-26 14:53:54+00:00
41.270663,-105.423743,2014-07-26 14:53:55+00:00
41.270607,-105.423741,2014-07-26 14:53:57+00:00
41.27056,-105.423719,2014-07-26 14:53:59+00:00
41.270531,-105.423716,2014-07-26 14:54:00+00:00
41.270489,-105.423704,2014-07-26 14:54:02+00:00
41.270456,-105.423695,2014-07-26 14:54:04+00:00
41.27042,-105.423699,2014-07-26 14:54:06+00:00
41.270382,-105.423702,2014-07-26 14:54:08+00:00
41.270352,-105.423692,2014-07-26 14:54:10+00:00
41.270329,-105.423671,2014-07-26 14:54:12+00:00
41.27031,-105.423641,2014-07-26 14:54:14+00:00
41.270292,-105.423608,2014-07-26 14:54:16+00:00
41.270269,-105.423575,2014-07-26 14:54:18+00:00
41.270245,-105.423542,2014-07-26 14:54:20+00:00
41.27023,-105.423507,2014-07-26 14:54:22+00:00
41.27022,-105.423471,2014-07-26 14:54:24+00:00
41.270209,-105.423438,2014-07-26 14:54:26+00:00
41.270195,-105.423403,2014-07-26 14:54:28+00:00
41.270177,-105.423371,2014-07-26 14:54:30+00:00
41.270161,-105.423331,2014-07-26 14:54:32+00:00
41.270146,-105.423291,2014-07-26 14:54:34+00:00
41.270134,-105.423245,2014-07-26 14:54:36+00:00
41.270131,-105.423196,2014-07-26 14:54:38+00:00
41.270132,-105.423153,2014-07-26 14:54:40+00:00
41.270125,-105.423113,2014-07-26 14:54:42+00:00
41.270113,-105.423074,2014-07-26 14:54:44+00:00
41.270111,-105.42303,2014-07-26 14:54:46+00:00
41.270111,-105.422985,2014-07-26 14:54:48+00:00
41.270112,-105.422942,2014-07-26 14:54:50+00:00
41.270107,-105.422901,2014-07-26 14:54:52+00:00
41.270099,-105.422862,2014-07-26 14:54:54+00:00
41.270085,-105.422827,2014-07-26 14:54:56+00:00
41.270065,-105.422793,2014-07-26 14:54:58+00:00
41.270049,-105.422759,2014-07-26 14:55:00+00:00
41.270037,-105.422724,2014-07-26 14:55:02+00:00
41.270025,-105.422688,2014-07-26 14:55:04+00:00
41.270011,-105.422648,2014-07-26 14:55:06+00:00
41.269996,-105.422611,2014-07-26 14:55:08+00:00
41.269978,-105.422579,2014-07-26 14:55:10+00:00
41.269963,-105.422548,2014-07-26 14:55:12+00:00
41.269947,-105.422512,2014-07-26 14:55:14+00:00
41.269922,-105.42248,2014-07-26 14:55:16+00:00
41.269892,-105.422448,2014-07-26 14:55:18+00:00
41.269862,-105.422416,2014-07-26 14:55:20+00:00
41.269836,-105.422381,2014-07-26 14:55:22+00:00
41.269807,-105.42235,2014-07-26 14:55:24+00:00
41.269776,-105.422323,2014-07-26 14:55:26+00:00
41.269741,-105.422297,2014-07-26 14:55:28+00:00
41.269707,-105.42227,2014-07-26 14:55:30+00:00
41.269677,-105.422241,2014-07-26 14:55:32+00:00
41.269646,-105.42221,2014-07-26 14:55:34+00:00
41.269616,-105.422178,2014-07-26 14:55:36+00:00
41.269589,-105.422141,2014-07-26 14:55:38+00:00
41.269562,-105.422103,2014-07-26 14:55:40+00:00
41.269537,-105.422069,2014-07-26 14:55:42+00:00
41.269505,-105.422036,2014-07-26 14:55:44+00:00
41.269467,-105.422008,2014-07-26 14:55:46+00:00
41.269432,-105.42198,2014-07-26 14:55:48+00:00
41.269398,-105.421951,2014-07-26 14:55:50+00:00
41.269367,-105.421918,2014-07-26 14:55:52+00:00
41.269332,-105.421887,2014-07-26 14:55:54+00:00
41.269298,-105.421856,2014-07-26 14:55:56+00:00
41.269272,-105.421817,2014-07-26 14:55:58+00:00
41.269247,-105.42178,2014-07-26 14:56:00+00:00
41.26922,-105.421746,2014-07-26 14:56:02+00:00
41.269194,-105.421706,2014-07-26 14:56:04+00:00
41.269176,-105.421659,2014-07-26 14:56:06+00:00
41.269159,-105.421607,2014-07-26 14:56:08+00:00
41.269139,-105.421543,2014-07-26 14:56:10+00:00
41.269124,-105.421509,2014-07-26 14:56:11+00:00
41.269107,-105.421473,2014-07-26 14:56:12+00:00
41.26909,-105.421437,2014-07-26 14:56:13+00:00
41.269074,-105.4214,2014-07-26 14:56:14+00:00
41.269056,-105.421363,2014-07-26 14:56:15+00:00
41.269039,-105.421328,2014-07-26 14:56:16+00:00
41.269023,-105.421293,2014-07-26 14:56:17+00:00
41.269006,-105.42126,2014-07-26 14:56:18+00:00
41.268986,-105.421227,2014-07-26 14:56:19+00:00
41.268966,-105.421194,2014-07-26 14:56:20+00:00
41.268947,-105.421161,2014-07-26 14:56:21+00:00
41.268929,-105.421127,2014-07-26 14:56:22+00:00
41.268911,-105.421094,2014-07-26 14:56:23+00:00
41.268894,-105.421061,2014-07-26 14:56:24+00:00
41.268877,-105.421029,2014-07-26 14:56:25+00:00
41.26886,-105.420998,2014-07-26 14:56:26+00:00
41.268843,-105.420968,2014-07-26 14:56:27+00:00
41.268824,-105.420938,2014-07-26 14:56:28+00:00
41.268804,-105.42091,2014-07-26 14:56:29+00:00
41.268784,-105.420883,2014-07-26 14:56:30+00:00
41.268765,-105.420857,2014-07-26 14:56:31+00:00
41.268746,-105.420829,2014-07-26 14:56:32+00:00
41.268726,-105.420801,2014-07-26 14:56:33+00:00
41.268706,-105.420776,2014-07-26 14:56:34+00:00
41.268685,-105.420752,2014-07-26 14:56:35+00:00
41.268664,-105.420728,2014-07-26 14:56:36+00:00
41.268644,-105.420702,2014-07-26 14:56:37+00:00
41.268623,-105.420676,2014-07-26 14:56:38+00:00
41.2686,-105.420651,2014-07-26 14:56:39+00:00
41.268577,-105.420628,2014-07-26 14:56:40+00:00
41.268554,-105.420603,2014-07-26 14:56:41+00:00
41.268532,-105.420579,2014-07-26 14:56:42+00:00
41.268509,-105.420556,2014-07-26 14:56:43+00:00
41.268487,-105.420535,2014-07-26 14:56:44+00:00
41.268462,-105.420516,2014-07-26 14:56:45+00:00
41.268435,-105.420498,2014-07-26 14:56:46+00:00
41.268407,-105.420482,2014-07-26 14:56:47+00:00
41.268378,-105.42047,2014-07-26 14:56:48+00:00
41.268347,-105.420462,2014-07-26 14:56:49+00:00
41.268314,-105.420456,2014-07-26 14:56:50+00:00
41.268277,-105.420454,2014-07-26 14:56:51+00:00
41.268198,-105.420467,2014-07-26 14:56:52+00:00
41.268148,-105.420473,2014-07-26 14:56:53+00:00
41.268093,-105.420474,2014-07-26 14:56:54+00:00
41.268034,-105.420472,2014-07-26 14:56:55+00:00
41.267969,-105.420476,2014-07-26 14:56:56+00:00
41.267915,-105.420485,2014-07-26 14:56:57+00:00
41.267842,-105.420492,2014-07-26 14:56:58+00:00
41.26778,-105.420495,2014-07-26 14:56:59+00:00
41.267701,-105.420506,2014-07-26 14:57:00+00:00
41.267625,-105.420538,2014-07-26 14:57:01+00:00
41.267556,-105.420553,2014-07-26 14:57:02+00:00
41.267483,-105.420559,2014-07-26 14:57:03+00:00
41.267406,-105.420548,2014-07-26 14:57:04+00:00
41.267329,-105.420513,2014-07-26 14:57:05+00:00
41.267265,-105.420454,2014-07-26 14:57:06+00:00
41.267208,-105.420375,2014-07-26 14:57:07+00:00
41.267155,-105.420284,2014-07-26 14:57:08+00:00
41.267103,-105.420201,2014-07-26 14:57:09+00:00
41.267041,-105.420133,2014-07-26 14:57:10+00:00
41.266973,-105.420057,2014-07-26 14:57:11+00:00
41.2669,-105.419964,2014-07-26 14:57:12+00:00
41.266831,-105.419858,2014-07-26 14:57:13+00:00
41.266765,-105.419742,2014-07-26 14:57:14+00:00
41.266688,-105.41964,2014-07-26 14:57:15+00:00
41.266606,-105.419557,2014-07-26 14:57:16+00:00
41.266522,-105.419497,2014-07-26 14:57:17+00:00
41.266453,-105.419444,2014-07-26 14:57:18+00:00
41.266399,-105.419384,2014-07-26 14:57:19+00:00
41.266358,-105.41936,2014-07-26 14:57:20+00:00
41.266326,-105.419311,2014-07-26 14:57:21+00:00
41.266286,-105.419282,2014-07-26 14:57:22+00:00
41.266256,-105.419255,2014-07-26 14:57:23+00:00
41.266223,-105.419217,2014-07-26 14:57:25+00:00
41.266187,-105.419188,2014-07-26 14:57:27+00:00
41.266138,-105.419141,2014-07-26 14:57:29+00:00
41.266094,-105.419103,2014-07-26 14:57:31+00:00
41.266054,-105.419059,2014-07-26 14:57:33+00:00
41.266014,-105.419012,2014-07-26 14:57:35+00:00
41.265969,-105.418978,2014-07-26 14:57:37+00:00
41.26592,-105.418949,2014-07-26 14:57:39+00:00
41.265893,-105.418937,2014-07-26 14:57:40+00:00
41.265866,-105.418926,2014-07-26 14:57:41+00:00
41.265837,-105.418918,2014-07-26 14:57:42+00:00
41.265806,-105.418904,2014-07-26 14:57:43+00:00
41.265776,-105.418889,2014-07-26 14:57:44+00:00
41.265746,-105.418872,2014-07-26 14:57:45+00:00
41.265717,-105.418857,2014-07-26 14:57:46+00:00
41.265686,-105.418841,2014-07-26 14:57:47+00:00
41.265657,-105.418824,2014-07-26 14:57:48+00:00
41.265628,-105.418806,2014-07-26 14:57:49+00:00
41.2656,-105.418786,2014-07-26 14:57:50+00:00
41.265575,-105.418765,2014-07-26 14:57:51+00:00
41.265549,-105.418743,2014-07-26 14:57:52+00:00
41.265522,-105.41872,2014-07-26 14:57:53+00:00
41.265495,-105.418695,2014-07-26 14:57:54+00:00
41.265467,-105.418669,2014-07-26 14:57:55+00:00
41.265441,-105.418642,2014-07-26 14:57:56+00:00
41.265413,-105.418617,2014-07-26 14:57:57+00:00
41.265385,-105.418591,2014-07-26 14:57:58+00:00
41.265357,-105.418564,2014-07-26 14:57:59+00:00
41.265329,-105.418534,2014-07-26 14:58:00+00:00
41.2653,-105.418501,2014-07-26 14:58:01+00:00
41.26527,-105.418464,2014-07-26 14:58:02+00:00
41.265221,-105.418387,2014-07-26 14:58:03+00:00
41.265198,-105.418335,2014-07-26 14:58:04+00:00
41.265171,-105.418291,2014-07-26 14:58:05+00:00
41.265162,-105.41824,2014-07-26 14:58:06+00:00
41.265163,-105.418197,2014-07-26 14:58:08+00:00
41.265181,-105.418165,2014-07-26 14:58:11+00:00
41.265213,-105.418146,2014-07-26 14:58:13+00:00
41.265245,-105.418159,2014-07-26 14:58:16+00:00
41.265211,-105.418154,2014-07-26 14:58:41+00:00
41.26518,-105.418179,2014-07-26 14:58:44+00:00
41.26515,-105.418197,2014-07-26 14:58:47+00:00
41.265118,-105.418187,2014-07-26 14:58:50+00:00
41.265094,-105.418166,2014-07-26 14:58:52+00:00
41.265071,-105.418133,2014-07-26 14:58:54+00:00
41.265046,-105.418084,2014-07-26 14:58:56+00:00
41.265018,-105.418017,2014-07-26 14:58:58+00:00
41.264998,-105.417972,2014-07-26 14:58:59+00:00
41.264978,-105.417924,2014-07-26 14:59:00+00:00
41.264958,-105.417875,2014-07-26 14:59:01+00:00
41.264939,-105.417826,2014-07-26 14:59:02+00:00
41.264921,-105.417776,2014-07-26 14:59:03+00:00
41.264901,-105.417726,2014-07-26 14:59:04+00:00
41.264881,-105.417678,2014-07-26 14:59:05+00:00
41.264865,-105.417627,2014-07-26 14:59:06+00:00
41.264854,-105.417574,2014-07-26 14:59:07+00:00
41.264845,-105.417521,2014-07-26 14:59:08+00:00
41.264837,-105.417471,2014-07-26 14:59:09+00:00
41.264828,-105.417421,2014-07-26 14:59:10+00:00
41.264817,-105.417373,2014-07-26 14:59:11+00:00
41.264805,-105.417324,2014-07-26 14:59:12+00:00
41.264793,-105.417274,2014-07-26 14:59:13+00:00
41.264781,-105.417227,2014-07-26 14:59:14+00:00
41.264768,-105.417179,2014-07-26 14:59:15+00:00
41.264754,-105.417132,2014-07-26 14:59:16+00:00
41.264739,-105.417086,2014-07-26 14:59:17+00:00
41.264723,-105.417041,2014-07-26 14:59:18+00:00
41.264707,-105.416997,2014-07-26 14:59:19+00:00
41.264692,-105.416955,2014-07-26 14:59:20+00:00
41.264677,-105.416915,2014-07-26 14:59:21+00:00
41.264661,-105.416876,2014-07-26 14:59:22+00:00
41.264646,-105.416838,2014-07-26 14:59:23+00:00
41.264631,-105.416804,2014-07-26 14:59:24+00:00
41.264615,-105.416774,2014-07-26 14:59:25+00:00
41.264583,-105.416716,2014-07-26 14:59:27+00:00
41.264554,-105.416661,2014-07-26 14:59:29+00:00
41.264526,-105.416608,2014-07-26 14:59:31+00:00
41.2645,-105.41655,2014-07-26 14:59:33+00:00
41.264475,-105.416487,2014-07-26 14:59:35+00:00
41.264446,-105.416427,2014-07-26 14:59:37+00:00
41.264417,-105.416366,2014-07-26 14:59:39+00:00
41.264387,-105.416308,2014-07-26 14:59:41+00:00
41.264371,-105.416278,2014-07-26 14:59:42+00:00
41.26434,-105.416218,2014-07-26 14:59:44+00:00
41.264322,-105.41619,2014-07-26 14:59:45+00:00
41.264304,-105.416161,2014-07-26 14:59:46+00:00
41.264287,-105.416132,2014-07-26 14:59:47+00:00
41.26427,-105.4161,2014-07-26 14:59:48+00:00
41.264252,-105.416069,2014-07-26 14:59:49+00:00
41.264233,-105.41604,2014-07-26 14:59:50+00:00
41.264213,-105.416012,2014-07-26 14:59:51+00:00
41.264195,-105.415984,2014-07-26 14:59:52+00:00
41.264178,-105.415953,2014-07-26 14:59:53+00:00
41.264163,-105.415921,2014-07-26 14:59:54+00:00
41.26415,-105.415887,2014-07-26 14:59:55+00:00
41.264137,-105.415851,2014-07-26 14:59:56+00:00
41.264125,-105.415813,2014-07-26 14:59:57+00:00
41.264113,-105.415775,2014-07-26 14:59:58+00:00
41.264102,-105.415736,2014-07-26 14:59:59+00:00
41.264092,-105.415697,2014-07-26 15:00:00+00:00
41.264084,-105.415656,2014-07-26 15:00:01+00:00
41.264078,-105.415612,2014-07-26 15:00:02+00:00
41.26407,-105.415561,2014-07-26 15:00:03+00:00
41.264061,-105.415505,2014-07-26 15:00:04+00:00
41.264052,-105.415445,2014-07-26 15:00:05+00:00
41.264044,-105.415381,2014-07-26 15:00:06+00:00
41.264038,-105.415314,2014-07-26 15:00:07+00:00
41.264033,-105.415244,2014-07-26 15:00:08+00:00
41.264029,-105.415174,2014-07-26 15:00:09+00:00
41.264025,-105.415104,2014-07-26 15:00:10+00:00
41.26403,-105.415007,2014-07-26 15:00:11+00:00
41.264024,-105.414936,2014-07-26 15:00:12+00:00
41.264013,-105.414864,2014-07-26 15:00:13+00:00
41.263999,-105.414794,2014-07-26 15:00:14+00:00
41.263974,-105.414733,2014-07-26 15:00:15+00:00
41.263958,-105.414658,2014-07-26 15:00:16+00:00
41.263935,-105.414581,2014-07-26 15:00:17+00:00
41.263913,-105.414507,2014-07-26 15:00:18+00:00
41.263885,-105.414433,2014-07-26 15:00:19+00:00
41.263852,-105.414351,2014-07-26 15:00:20+00:00
41.263825,-105.41428,2014-07-26 15:00:21+00:00
41.26379,-105.414221,2014-07-26 15:00:22+00:00
41.263748,-105.41414,2014-07-26 15:00:23+00:00
41.263704,-105.414052,2014-07-26 15:00:24+00:00
41.263646,-105.413985,2014-07-26 15:00:25+00:00
41.263578,-105.413921,2014-07-26 15:00:26+00:00
41.263529,-105.413849,2014-07-26 15:00:27+00:00
41.263478,-105.41378,2014-07-26 15:00:28+00:00
41.263446,-105.413726,2014-07-26 15:00:29+00:00
41.263403,-105.413688,2014-07-26 15:00:30+00:00
41.263352,-105.413657,2014-07-26 15:00:31+00:00
41.263289,-105.413625,2014-07-26 15:00:32+00:00
41.263232,-105.413634,2014-07-26 15:00:33+00:00
41.263165,-105.413636,2014-07-26 15:00:34+00:00
41.263101,-105.41364,2014-07-26 15:00:35+00:00
41.263042,-105.413652,2014-07-26 15:00:36+00:00
41.262972,-105.413664,2014-07-26 15:00:37+00:00
41.262899,-105.413662,2014-07-26 15:00:38+00:00
41.262812,-105.413668,2014-07-26 15:00:39+00:00
41.26273,-105.413673,2014-07-26 15:00:40+00:00
41.262646,-105.413669,2014-07-26 15:00:41+00:00
41.262562,-105.413659,2014-07-26 15:00:42+00:00
41.262477,-105.413648,2014-07-26 15:00:43+00:00
41.26239,-105.413647,2014-07-26 15:00:44+00:00
41.262295,-105.413638,2014-07-26 15:00:45+00:00
41.262214,-105.413637,2014-07-26 15:00:46+00:00
41.262137,-105.413628,2014-07-26 15:00:47+00:00
41.262054,-105.413629,2014-07-26 15:00:48+00:00
41.261971,-105.413624,2014-07-26 15:00:49+00:00
41.261894,-105.41362,2014-07-26 15:00:50+00:00
41.261833,-105.413592,2014-07-26 15:00:51+00:00
41.26177,-105.413574,2014-07-26 15:00:52+00:00
41.261716,-105.413542,2014-07-26 15:00:53+00:00
41.261657,-105.41353,2014-07-26 15:00:54+00:00
41.261596,-105.413533,2014-07-26 15:00:55+00:00
41.261539,-105.413574,2014-07-26 15:00:56+00:00
41.261502,-105.41364,2014-07-26 15:00:57+00:00
41.261478,-105.413733,2014-07-26 15:00:58+00:00
41.26146,-105.413823,2014-07-26 15:00:59+00:00
41.261432,-105.413914,2014-07-26 15:01:00+00:00
41.261415,-105.414008,2014-07-26 15:01:01+00:00
41.26139,-105.414106,2014-07-26 15:01:02+00:00
41.26136,-105.414207,2014-07-26 15:01:04+00:00
41.261335,-105.414306,2014-07-26 15:01:05+00:00
41.261288,-105.414508,2014-07-26 15:01:06+00:00
41.261274,-105.414616,2014-07-26 15:01:07+00:00
41.261265,-105.414723,2014-07-26 15:01:08+00:00
41.261248,-105.414837,2014-07-26 15:01:09+00:00
41.261235,-105.414954,2014-07-26 15:01:10+00:00
41.261225,-105.415072,2014-07-26 15:01:11+00:00
41.261213,-105.415194,2014-07-26 15:01:12+00:00
41.261195,-105.415326,2014-07-26 15:01:13+00:00
41.261183,-105.415454,2014-07-26 15:01:14+00:00
41.261162,-105.415582,2014-07-26 15:01:15+00:00
41.261148,-105.415714,2014-07-26 15:01:16+00:00
41.261129,-105.415843,2014-07-26 15:01:17+00:00
41.26111,-105.415974,2014-07-26 15:01:18+00:00
41.261095,-105.416097,2014-07-26 15:01:19+00:00
41.261085,-105.416217,2014-07-26 15:01:20+00:00
41.261072,-105.416343,2014-07-26 15:01:22+00:00
41.261039,-105.416532,2014-07-26 15:01:23+00:00
41.261006,-105.416722,2014-07-26 15:01:24+00:00
41.260995,-105.416846,2014-07-26 15:01:25+00:00
41.260972,-105.416969,2014-07-26 15:01:26+00:00
41.260945,-105.417085,2014-07-26 15:01:27+00:00
41.260922,-105.417201,2014-07-26 15:01:28+00:00
41.260896,-105.417311,2014-07-26 15:01:29+00:00
41.260877,-105.417433,2014-07-26 15:01:30+00:00
41.260853,-105.417543,2014-07-26 15:01:31+00:00
41.260828,-105.41765,2014-07-26 15:01:32+00:00
41.260795,-105.417764,2014-07-26 15:01:33+00:00
41.260769,-105.417865,2014-07-26 15:01:34+00:00
41.260736,-105.417964,2014-07-26 15:01:35+00:00
41.260709,-105.418066,2014-07-26 15:01:36+00:00
41.260678,-105.41816,2014-07-26 15:01:37+00:00
41.260647,-105.418259,2014-07-26 15:01:38+00:00
41.260625,-105.41835,2014-07-26 15:01:39+00:00
41.260591,-105.418441,2014-07-26 15:01:40+00:00
41.260553,-105.418527,2014-07-26 15:01:41+00:00
41.260527,-105.418626,2014-07-26 15:01:42+00:00
41.260487,-105.418709,2014-07-26 15:01:43+00:00
41.260452,-105.418786,2014-07-26 15:01:44+00:00
41.26041,-105.418866,2014-07-26 15:01:45+00:00
41.260372,-105.418943,2014-07-26 15:01:46+00:00
41.260339,-105.419023,2014-07-26 15:01:47+00:00
41.260307,-105.4191,2014-07-26 15:01:48+00:00
41.260271,-105.419173,2014-07-26 15:01:49+00:00
41.260247,-105.419246,2014-07-26 15:01:50+00:00
41.260221,-105.419315,2014-07-26 15:01:51+00:00
41.260193,-105.419376,2014-07-26 15:01:52+00:00
41.260159,-105.419435,2014-07-26 15:01:53+00:00
41.260113,-105.419482,2014-07-26 15:01:54+00:00
41.260081,-105.419535,2014-07-26 15:01:55+00:00
41.260044,-105.419594,2014-07-26 15:01:56+00:00
41.260019,-105.419643,2014-07-26 15:01:57+00:00
41.259998,-105.419701,2014-07-26 15:01:58+00:00
41.259977,-105.419757,2014-07-26 15:01:59+00:00
41.259952,-105.419812,2014-07-26 15:02:00+00:00
41.259917,-105.419846,2014-07-26 15:02:01+00:00
41.259877,-105.419861,2014-07-26 15:02:02+00:00
41.259827,-105.419859,2014-07-26 15:02:03+00:00
41.259794,-105.419847,2014-07-26 15:02:04+00:00
41.259742,-105.419829,2014-07-26 15:02:05+00:00
41.259686,-105.419815,2014-07-26 15:02:06+00:00
41.259623,-105.41981,2014-07-26 15:02:07+00:00
41.259552,-105.419808,2014-07-26 15:02:08+00:00
41.259477,-105.419806,2014-07-26 15:02:09+00:00
41.259399,-105.419798,2014-07-26 15:02:10+00:00
41.259329,-105.419817,2014-07-26 15:02:11+00:00
41.259256,-105.419831,2014-07-26 15:02:12+00:00
41.259188,-105.419851,2014-07-26 15:02:13+00:00
41.259101,-105.419886,2014-07-26 15:02:14+00:00
41.25901,-105.419921,2014-07-26 15:02:15+00:00
41.25892,-105.41997,2014-07-26 15:02:16+00:00
41.258832,-105.420005,2014-07-26 15:02:17+00:00
41.258732,-105.420065,2014-07-26 15:02:18+00:00
41.25865,-105.42013,2014-07-26 15:02:19+00:00
41.258574,-105.420201,2014-07-26 15:02:20+00:00
41.258502,-105.420284,2014-07-26 15:02:21+00:00
41.258431,-105.420369,2014-07-26 15:02:22+00:00
41.258367,-105.420454,2014-07-26 15:02:23+00:00
41.258311,-105.420548,2014-07-26 15:02:24+00:00
41.258269,-105.420637,2014-07-26 15:02:25+00:00
41.258219,-105.420729,2014-07-26 15:02:26+00:00
41.258177,-105.420835,2014-07-26 15:02:27+00:00
41.258138,-105.420926,2014-07-26 15:02:28+00:00
41.258105,-105.421038,2014-07-26 15:02:29+00:00
41.258073,-105.421139,2014-07-26 15:02:30+00:00
41.258043,-105.421237,2014-07-26 15:02:31+00:00
41.258019,-105.421335,2014-07-26 15:02:32+00:00
41.257985,-105.42144,2014-07-26 15:02:33+00:00
41.257952,-105.42155,2014-07-26 15:02:34+00:00
41.257911,-105.421657,2014-07-26 15:02:35+00:00
41.257883,-105.421738,2014-07-26 15:02:36+00:00
41.257852,-105.421841,2014-07-26 15:02:37+00:00
41.257809,-105.421943,2014-07-26 15:02:38+00:00
41.257758,-105.422042,2014-07-26 15:02:39+00:00
41.257711,-105.422145,2014-07-26 15:02:40+00:00
41.257644,-105.422226,2014-07-26 15:02:41+00:00
41.257561,-105.422296,2014-07-26 15:02:42+00:00
41.257479,-105.42236,2014-07-26 15:02:43+00:00
41.257387,-105.422431,2014-07-26 15:02:44+00:00
41.257289,-105.422491,2014-07-26 15:02:45+00:00
41.257196,-105.42254,2014-07-26 15:02:46+00:00
41.257092,-105.422571,2014-07-26 15:02:47+00:00
41.256992,-105.422591,2014-07-26 15:02:48+00:00
41.256878,-105.422593,2014-07-26 15:02:49+00:00
41.256784,-105.422577,2014-07-26 15:02:50+00:00
41.256673,-105.422565,2014-07-26 15:02:51+00:00
41.256565,-105.42254,2014-07-26 15:02:52+00:00
41.256466,-105.422495,2014-07-26 15:02:53+00:00
41.256352,-105.422436,2014-07-26 15:02:54+00:00
41.256258,-105.422342,2014-07-26 15:02:55+00:00
41.256161,-105.422257,2014-07-26 15:02:56+00:00
41.256065,-105.422157,2014-07-26 15:02:57+00:00
41.25598,-105.422059,2014-07-26 15:02:58+00:00
41.255882,-105.421953,2014-07-26 15:02:59+00:00
41.255787,-105.421851,2014-07-26 15:03:00+00:00
41.255693,-105.421743,2014-07-26 15:03:01+00:00
41.255611,-105.421635,2014-07-26 15:03:02+00:00
41.255524,-105.42155,2014-07-26 15:03:03+00:00
41.255439,-105.421484,2014-07-26 15:03:04+00:00
41.25535,-105.42143,2014-07-26 15:03:05+00:00
41.255273,-105.421412,2014-07-26 15:03:06+00:00
41.255183,-105.4214,2014-07-26 15:03:07+00:00
41.255108,-105.421417,2014-07-26 15:03:08+00:00
41.255038,-105.421464,2014-07-26 15:03:09+00:00
41.254978,-105.421524,2014-07-26 15:03:10+00:00
41.254911,-105.421591,2014-07-26 15:03:11+00:00
41.254851,-105.421665,2014-07-26 15:03:12+00:00
41.254788,-105.421732,2014-07-26 15:03:13+00:00
41.254733,-105.421803,2014-07-26 15:03:14+00:00
41.254665,-105.42187,2014-07-26 15:03:15+00:00
41.254614,-105.421937,2014-07-26 15:03:16+00:00
41.254562,-105.421996,2014-07-26 15:03:17+00:00
41.254516,-105.422057,2014-07-26 15:03:18+00:00
41.25446,-105.422114,2014-07-26 15:03:19+00:00
41.254413,-105.422139,2014-07-26 15:03:20+00:00
41.254355,-105.422163,2014-07-26 15:03:21+00:00
41.254299,-105.422183,2014-07-26 15:03:22+00:00
41.254236,-105.422205,2014-07-26 15:03:23+00:00
41.254178,-105.422225,2014-07-26 15:03:24+00:00
41.254121,-105.422241,2014-07-26 15:03:25+00:00
41.254061,-105.422261,2014-07-26 15:03:26+00:00
41.254002,-105.422286,2014-07-26 15:03:27+00:00
41.253951,-105.422309,2014-07-26 15:03:28+00:00
41.253899,-105.422334,2014-07-26 15:03:29+00:00
