"latitude","longitude","time"
14.6489918333333,121.068890833333,2020-09-24 04:08:48+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:49+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:50+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:51+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:52+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:53+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:54+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:55+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:56+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:57+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:58+00:00
14.6489918333333,121.068890833333,2020-09-24 04:08:59+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:00+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:01+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:02+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:03+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:04+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:05+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:06+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:07+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:08+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:09+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:10+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:11+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:12+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:13+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:14+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:15+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:16+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:17+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:18+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:19+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:20+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:21+00:00
14.6489918333333,121.068890833333,2020-09-24 04:09:22+00:00
14.6490351666667,121.068919833333,2020-09-24 04:09:23+00:00
14.6490481666667,121.068924666667,2020-09-24 04:09:24+00:00
14.6490481666667,121.068924666667,2020-09-24 04:09:25+00:00
14.6490481666667,121.068924666667,2020-09-24 04:09:26+00:00
14.6490636666667,121.068915166667,2020-09-24 04:09:27+00:00
14.6491121666667,121.068903833333,2020-09-24 04:09:28+00:00
14.649171,121.068884666667,2020-09-24 04:09:29+00:00
14.6492368333333,121.068857166667,2020-09-24 04:09:30+00:00
14.6493096666667,121.0688295,2020-09-24 04:09:31+00:00
14.6493833333333,121.068794833333,2020-09-24 04:09:32+00:00
14.6494611666667,121.068762,2020-09-24 04:09:33+00:00
14.6495368333333,121.068730833333,2020-09-24 04:09:34+00:00
